model_key,task_id,base_status,ft_status,primary_cause,error_labels,details_file,solution_file,ft_stderr_head,ft_stdout_head,expected_head,prompt_head,base_num_lines,ft_num_lines,ft_has_contains,ft_uses_read_stdin,ft_has_labels_in_output,ft_has_timestamp,ft_uses_index_0_loop,ft_uses_c_like_signature,ft_possible_allocate_without_allocatable,ft_uses_assumed_shape,ft_uses_assumed_size
ft_AB_shuffle_humaneval_mistral_conc15,20,ok,ineq,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that from a supplied array of numbers (of length at least two) select and return two that are the closest to each other and return them in order (smaller number, larger number).",37,35,False,False,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc15,21,ok,ineq,static_output_labels,static_modifies_intent_in_possible|static_output_labels|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that given an array of numbers (of at least two elements), applies a linear transform to that array, such that the smallest number will become 0 and the largest will become 1.",33,46,True,False,True,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc15,25,ok,compile_err,static_possible_zero_indexing,static_modifies_intent_in_possible|static_possible_zero_indexing|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that returns an array of prime factors of a given integer in the order from smallest to largest, listing each factor as many times as it appears in the factorization.",45,46,True,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc15,31,ok,ineq,static_output_labels,static_modifies_intent_in_possible|static_output_labels|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that returns true if a given number is prime, and false otherwise.",33,40,True,False,True,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,36,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.,30,35,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,49,ok,ineq,static_stdin_read,static_stdin_read|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that computes 2 raised to the power n modulo p.,22,14,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,50,ok,ineq,static_output_labels,static_modifies_intent_in_possible|static_output_labels|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that takes as input a string encoded with the encode_shift function (which shifts every character by 5 in the alphabet) and returns the decoded string.,32,51,True,False,True,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,55,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns the n-th Fibonacci number.,29,22,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,59,ok,compile_err,static_output_labels,static_modifies_intent_in_possible|static_output_labels|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns the largest prime factor of a given number. Assume the number is greater than 1 and is not a prime.,35,27,True,False,True,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,61,ok,compile_err,status_compile_err,static_modifies_intent_in_possible|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that checks if every opening bracket in a given string of ( and ) has a corresponding closing bracket.,35,32,True,False,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,64,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that counts the number of vowels in a string. Vowels are 'a', 'e', 'i', 'o', 'u' (case insensitive) and 'y' is considered a vowel only when it is at the end of the word.",26,44,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,73,ok,runtime_err,static_stdin_read,static_stdin_read|status_runtime_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that given an array of integers, finds the minimum number of elements that need to be changed to make the array palindromic.",29,26,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,76,ok,ineq,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns true if a given integer x is a simple power of n and false otherwise.,61,43,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,83,ok,ineq,static_stdin_read,static_stdin_read|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns the count of n-digit positive integers that start or end with 1.,16,19,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,100,ok,compile_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, creates a pile (array) of n levels of stones. The first level has n stones and each subsequent level has the next odd number if n is odd or the next even number if n is even.",20,18,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc15,104,ok,ineq,static_output_labels,static_modifies_intent_in_possible|static_output_labels|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that, given an array of positive integers, returns a sorted array (in increasing order) of all elements that do not contain any even digit.",73,75,True,False,True,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc15,121,ok,ineq,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns the sum of all odd elements at even positions in the given non-empty array of integers.,32,24,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc15,123,ok,compile_err,static_possible_zero_indexing,static_modifies_intent_in_possible|static_possible_zero_indexing|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns a sorted array containing the odd numbers present in the Collatz sequence of a given positive integer.,60,48,True,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc15,131,ok,ineq,static_stdin_read,static_stdin_read|status_ineq,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns the product of the odd digits. Return 0 if all digits are even.",33,26,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,150,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that returns the value of x if n is a prime number and returns the value of y otherwise.,32,56,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,155,ok,compile_err,static_stdin_read,static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,"Write a Fortran90 program that, given an integer, returns a tuple (pair) containing the count of even digits and the count of odd digits in the integer.",39,30,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc15,157,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch2/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc15_evaluation_details.json,epoch2/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc15_solutions.json,,,,Write a Fortran90 program that determines if three given side lengths can form a right-angled triangle.,23,46,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,18,ok,ineq,status_ineq,static_modifies_intent_in_possible|status_ineq,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that finds how many times a given substring can be found in the original string, counting overlapping occurrences.",26,36,True,False,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,21,ok,ok,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that given an array of numbers (of at least two elements), applies a linear transform to that array, such that the smallest number will become 0 and the largest will become 1.",33,26,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc20,25,ok,ineq,static_possible_zero_indexing,static_modifies_intent_in_possible|static_possible_zero_indexing|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that returns an array of prime factors of a given integer in the order from smallest to largest, listing each factor as many times as it appears in the factorization.",45,53,True,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc20,36,ok,ok,static_stdin_read,static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the number of times the digit 7 appears in integers less than n which are divisible by 11 or 13.,30,28,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,50,ok,ok,status_ok,static_modifies_intent_in_possible|status_ok,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that takes as input a string encoded with the encode_shift function (which shifts every character by 5 in the alphabet) and returns the decoded string.,32,41,True,False,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,59,ok,exception,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_exception,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the largest prime factor of a given number. Assume the number is greater than 1 and is not a prime.,35,31,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,61,ok,ok,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ok,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that checks if every opening bracket in a given string of ( and ) has a corresponding closing bracket.,35,39,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,64,ok,compile_err,status_compile_err,status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that counts the number of vowels in a string. Vowels are 'a', 'e', 'i', 'o', 'u' (case insensitive) and 'y' is considered a vowel only when it is at the end of the word.",26,24,False,False,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,73,ok,runtime_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_runtime_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that given an array of integers, finds the minimum number of elements that need to be changed to make the array palindromic.",29,24,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc20,100,ok,compile_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, creates a pile (array) of n levels of stones. The first level has n stones and each subsequent level has the next odd number if n is odd or the next even number if n is even.",20,23,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc20,104,ok,ineq,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given an array of positive integers, returns a sorted array (in increasing order) of all elements that do not contain any even digit.",73,71,True,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc20,121,ok,ineq,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the sum of all odd elements at even positions in the given non-empty array of integers.,32,24,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc20,123,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns a sorted array containing the odd numbers present in the Collatz sequence of a given positive integer.,60,62,True,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc20,131,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns the product of the odd digits. Return 0 if all digits are even.",33,41,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,150,ok,ok,status_ok,status_ok,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,Write a Fortran90 program that returns the value of x if n is a prime number and returns the value of y otherwise.,32,37,True,False,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc20,155,ok,compile_err,static_stdin_read,static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that, given an integer, returns a tuple (pair) containing the count of even digits and the count of odd digits in the integer.",39,30,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,24,ok,compile_err,static_stdin_read,static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that for a given number n, finds the largest number that divides n evenly, smaller than n.",21,20,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,25,ok,ineq,static_possible_zero_indexing,static_modifies_intent_in_possible|static_possible_zero_indexing|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that returns an array of prime factors of a given integer in the order from smallest to largest, listing each factor as many times as it appears in the factorization.",45,43,True,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc3,49,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,Write a Fortran90 program that computes 2 raised to the power n modulo p.,22,27,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,59,ok,exception,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_exception,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,Write a Fortran90 program that returns the largest prime factor of a given number. Assume the number is greater than 1 and is not a prime.,35,31,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,61,ok,compile_err,static_stdin_read,static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,Write a Fortran90 program that checks if every opening bracket in a given string of ( and ) has a corresponding closing bracket.,35,14,False,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,64,ok,compile_err,status_compile_err,status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that counts the number of vowels in a string. Vowels are 'a', 'e', 'i', 'o', 'u' (case insensitive) and 'y' is considered a vowel only when it is at the end of the word.",26,22,False,False,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,77,ok,ineq,status_ineq,static_modifies_intent_in_possible|status_ineq,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that takes an integer and returns true if it is the cube of some integer, and false otherwise.",29,31,True,False,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,83,ok,compile_err,static_stdin_read,static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,Write a Fortran90 program that returns the count of n-digit positive integers that start or end with 1.,16,21,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,100,ok,compile_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, creates a pile (array) of n levels of stones. The first level has n stones and each subsequent level has the next odd number if n is odd or the next even number if n is even.",20,23,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc3,104,ok,ineq,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_ineq,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that, given an array of positive integers, returns a sorted array (in increasing order) of all elements that do not contain any even digit.",73,72,True,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc3,106,ok,compile_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns an array of size n where the value of the element at index i (starting from 1) is the factorial of i if i is even, and the sum of numbers from 1 to i if i is odd.",34,14,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc3,107,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, counts the number of even and odd integer palindromes within the range [1, n] inclusive, and returns the result as a pair (even_count, odd_count).",35,46,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,121,ok,compile_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,Write a Fortran90 program that returns the sum of all odd elements at even positions in the given non-empty array of integers.,32,23,False,True,False,False,False,False,False,True,False
ft_AB_shuffle_humaneval_mistral_conc3,131,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that, given a positive integer n, returns the product of the odd digits. Return 0 if all digits are even.",33,41,True,True,False,False,False,False,False,False,False
ft_AB_shuffle_humaneval_mistral_conc3,155,ok,compile_err,static_stdin_read,static_output_labels|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AB_shuffle_humaneval_mistral_conc3_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AB_shuffle_humaneval_mistral_conc3_solutions.json,,,,"Write a Fortran90 program that, given an integer, returns a tuple (pair) containing the count of even digits and the count of odd digits in the integer.",39,32,False,True,True,False,False,False,False,False,False
ft_AC_antineighbor_humaneval_mistral_conc20,18,ok,compile_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_compile_err,epoch1/learning_rate_1/results/ft_AC_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AC_antineighbor_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that finds how many times a given substring can be found in the original string, counting overlapping occurrences.",26,40,True,True,False,False,False,False,False,False,False
ft_AC_antineighbor_humaneval_mistral_conc20,20,ok,runtime_err,static_assumed_shape_needs_interface,static_assumed_shape_needs_interface|static_stdin_read|status_runtime_err,epoch1/learning_rate_1/results/ft_AC_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AC_antineighbor_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that from a supplied array of numbers (of length at least two) select and return two that are the closest to each other and return them in order (smaller number, larger number).",37,42,False,True,False,False,False,False,False,True,False
ft_AC_antineighbor_humaneval_mistral_conc20,21,ok,runtime_err,static_stdin_read,static_modifies_intent_in_possible|static_stdin_read|status_runtime_err,epoch1/learning_rate_1/results/ft_AC_antineighbor_humaneval_mistral_conc20_evaluation_details.json,epoch1/learning_rate_1/results_qwen_lora/solutions/ft_AC_antineighbor_humaneval_mistral_conc20_solutions.json,,,,"Write a Fortran90 program that given an array of numbers (of at least two elements), applies a linear transform to that array, such that the smallest number will become 0 and the largest will become 1.",33,47,True,True,False,False,False,False,False,True,False
