model_key,task_id,base_status,ft_status,compiled_ok,refined_primary,refined_labels,compile_primary_old,compile_stderr_head,source_file
ft_AC_shuffle_humaneval_mistral_conc20,64,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_64.f90
ft_AC_shuffle_humaneval_mistral_conc20,76,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_76.f90
ft_AC_shuffle_humaneval_mistral_conc20,77,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_77.f90:21:16:\n\n   21 |     real :: cube\n      |                1\nWarning: Unused variable ‘cube’ declared at (1) [-Wunused-variable]\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_77.f90
ft_AC_shuffle_humaneval_mistral_conc20,83,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_83.f90
ft_AC_shuffle_humaneval_mistral_conc20,104,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_104.f90:24:25:\n\n   24 |     integer :: i, n, temp\n      |                         1\nWarning: Unused variable ‘temp’ declared at (1) [-Wunused-variable]\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_104.f90:6:14:\n\n    6 |   integer :: i, n\n      |              1\nWarning: Unused variable ‘i’ declared at (1) [-Wunused-variable]\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_104.f90:6:17:\n\n    6 |   integer :: i, n\n      |                 1\nWarning: Unused variable ‘n’ declared at (1) [-Wunused-variable]\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_104.f90
ft_AC_shuffle_humaneval_mistral_conc20,106,ok,compile_err,False,compile_other,compile_failed|compile_other,compile_other,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_106.f90:31:29:\n\n   25 |         do i = 1, n\n      |                   2          \n......\n   31 |                     i = i - 1\n      |                             1\nError: Variable ‘i’ at (1) cannot be redefined inside loop beginning at (2)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_106.f90:39:29:\n\n   25 |         do i = 1, n\n      |                   2          \n......\n   39 |                     i = i - 1\n      |                             1\nError: Variable ‘i’ at (1) cannot be redefined inside loop beginning at (2)\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_106.f90
ft_AC_shuffle_humaneval_mistral_conc20,121,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_121.f90
ft_AC_shuffle_humaneval_mistral_conc20,123,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_123.f90:10:11:\n\n   10 |   result = get_odd_collatz(n)\n      |           1\nError: Function ‘get_odd_collatz’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_123.f90
ft_AC_shuffle_humaneval_mistral_conc20,131,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_131.f90:9:18:\n\n    9 |   result = digits(n)\n      |                  1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_131.f90:16:32:\n\n   16 |   function digits(n) result(res)\n      |                                1\nError: PROGRAM attribute of ‘digits’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_131.f90:17:17:\n\n   17 |     implicit none\n      |                 1\nError: Unexpected IMPLICIT NONE statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_131.f90:18:28:\n\n   18 |     integer, intent(in) :: n\n      |                            1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_131.f90:19:18:\n\n   19 |     integer :: res\n      |                  1\nError: Unexpected data declaration statement \n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_131.f90
ft_AC_shuffle_humaneval_mistral_conc20,147,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_147.f90
ft_AC_shuffle_humaneval_mistral_conc20,150,ok,ok,True,compiled_ok_other_failure,compiled_ok|ft_status_ok,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_150.f90
ft_AC_shuffle_humaneval_mistral_conc20,155,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc20/task_155.f90
ft_AC_shuffle_humaneval_mistral_conc3,2,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_2.f90:22:27:\n\n   22 |     res = number - int_part\n      |                           ^\nWarning: ‘int_part’ may be used uninitialized [-Wmaybe-uninitialized]\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_2.f90:21:23:\n\n   21 |     integer :: int_part\n      |                       ^\nnote: ‘int_part’ was declared here\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_2.f90
ft_AC_shuffle_humaneval_mistral_conc3,21,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_21.f90
ft_AC_shuffle_humaneval_mistral_conc3,24,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_24.f90
ft_AC_shuffle_humaneval_mistral_conc3,25,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_25.f90:34:10:\n\n   34 |           n = n / i\n      |          1\nError: Dummy argument ‘n’ with INTENT(IN) in variable definition context (assignment) at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_25.f90:41:13:\n\n   41 |     allocate(factors(count))\n      |             1\nError: Allocate-object at (1) must be ALLOCATABLE or a POINTER\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_25.f90
ft_AC_shuffle_humaneval_mistral_conc3,36,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_36.f90:9:21:\n\n    9 |   result = fizz_buzz(n)\n      |                     1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_36.f90:16:31:\n\n   16 |   integer function fizz_buzz(n)\n      |                               1\nError: PROGRAM attribute of ‘fizz_buzz’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_36.f90:17:28:\n\n   17 |     integer, intent(in) :: n\n      |                            1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_36.f90:18:23:\n\n   18 |     integer :: i, count\n      |                       1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_36.f90:19:32:\n\n   19 |     character(len=10) :: num_str\n      |                                1\nError\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_36.f90
ft_AC_shuffle_humaneval_mistral_conc3,49,ok,compile_err,False,invalid_operator_or_expression,compile_failed|invalid_operator_or_expression,invalid_operator_or_expression,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_49.f90:22:7:\n\n   22 |       result = (result * 2) mod p\n      |       1\nError: Unclassifiable statement at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_49.f90
ft_AC_shuffle_humaneval_mistral_conc3,50,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_50.f90:7:15:\n\n    7 |   read *, input\n      |               ^\nWarning: ‘.input’ may be used uninitialized [-Wmaybe-uninitialized]\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_50.f90:1:25:\n\n    1 | program decode_shift_demo\n      |                         ^\nnote: ‘.input’ was declared here\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_50.f90
ft_AC_shuffle_humaneval_mistral_conc3,59,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_59.f90:9:32:\n\n    9 |   result = largest_prime_factor(n)\n      |                                1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_59.f90:16:46:\n\n   16 |   function largest_prime_factor(n) result(res)\n      |                                              1\nError: PROGRAM attribute of ‘largest_prime_factor’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_59.f90:17:28:\n\n   17 |     integer, intent(in) :: n\n      |                            1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_59.f90:18:18:\n\n   18 |     integer :: res\n      |                  1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_59.f90:19:16:\n\n   19 |     integer :: i\n      |  \n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_59.f90
ft_AC_shuffle_humaneval_mistral_conc3,61,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_61.f90:7:32:\n\n    7 |     result = correct_bracketing(brackets)\n      |                                1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_61.f90:12:49:\n\n   12 |     logical function correct_bracketing(brackets)\n      |                                                 1\nError: PROGRAM attribute of ‘correct_bracketing’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_61.f90:13:48:\n\n   13 |         character(len=*), intent(in) :: brackets\n      |                                                1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_61.f90:14:32:\n\n   14 |         integer :: i, open_count\n      |                                1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_61.f90
ft_AC_shuffle_humaneval_mistral_conc3,73,ok,runtime_err,True,compiled_but_runtime_error,compiled_ok|runtime_error_after_compile,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_73.f90
ft_AC_shuffle_humaneval_mistral_conc3,83,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_83.f90:10:29:\n\n   10 |     result = starts_one_ends(n)\n      |                             1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_83.f90:17:43:\n\n   17 |     function starts_one_ends(n) result(res)\n      |                                           1\nError: PROGRAM attribute of ‘starts_one_ends’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_83.f90:18:21:\n\n   18 |         implicit none\n      |                     1\nError: Unexpected IMPLICIT NONE statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_83.f90:19:32:\n\n   19 |         integer, intent(in) :: n\n      |                                1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_83.f90:20:22:\n\n   20 |         integer :: res\n      | \n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_83.f90
ft_AC_shuffle_humaneval_mistral_conc3,100,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_100.f90:12:6:\n\n   12 |   do i = 2, n\n      |      1\nError: Symbol ‘i’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_100.f90
ft_AC_shuffle_humaneval_mistral_conc3,104,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_104.f90:43:6:\n\n   43 |       num = num / 10\n      |      1\nError: Dummy argument ‘num’ with INTENT(IN) in variable definition context (assignment) at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_104.f90
ft_AC_shuffle_humaneval_mistral_conc3,121,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_121.f90:14:6:\n\n   14 |   do i = 1, lst_len\n      |      1\nError: Symbol ‘i’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_121.f90
ft_AC_shuffle_humaneval_mistral_conc3,123,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_123.f90:10:11:\n\n   10 |   result = get_odd_collatz(n)\n      |           1\nError: Function ‘get_odd_collatz’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_123.f90
ft_AC_shuffle_humaneval_mistral_conc3,131,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_131.f90:9:18:\n\n    9 |   result = digits(n)\n      |                  1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_131.f90:16:32:\n\n   16 |   function digits(n) result(res)\n      |                                1\nError: PROGRAM attribute of ‘digits’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_131.f90:17:17:\n\n   17 |     implicit none\n      |                 1\nError: Unexpected IMPLICIT NONE statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_131.f90:18:28:\n\n   18 |     integer, intent(in) :: n\n      |                            1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_131.f90:19:18:\n\n   19 |     integer :: res\n      |                  1\nError: Unexpected data declaration statement in CO\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_131.f90
ft_AC_shuffle_humaneval_mistral_conc3,138,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_138.f90
ft_AC_shuffle_humaneval_mistral_conc3,155,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_AC_shuffle_humaneval_mistral_conc3/task_155.f90
ft_A_ep2_humaneval_mistral_conc20,18,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_18.f90:10:26:\n\n   10 |   result = how_many_times(input(1), input(2))\n      |                          1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_18.f90:16:52:\n\n   16 |   integer function how_many_times(string, substring)\n      |                                                    1\nError: PROGRAM attribute of ‘how_many_times’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_18.f90:17:42:\n\n   17 |     character(len=*), intent(in) :: string\n      |                                          1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_18.f90:18:45:\n\n   18 |     character(len=*), intent(in) :: substring\n      |                                             1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_human\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_18.f90
ft_A_ep2_humaneval_mistral_conc20,49,ok,compile_err,False,invalid_operator_or_expression,compile_failed|invalid_operator_or_expression,invalid_operator_or_expression,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_49.f90:22:7:\n\n   22 |       result_val = (result_val * 2) mod p\n      |       1\nError: Unclassifiable statement at (1)\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_49.f90
ft_A_ep2_humaneval_mistral_conc20,50,ok,compile_err,False,assumed_length_character_local,compile_failed|assumed_length_character_local,intent_in_modified,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_50.f90:3:31:\n\n    3 |   character(len=*) :: input_str\n      |                               1\nError: Entity with assumed character length at (1) must be a dummy argument or a PARAMETER\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_50.f90:4:32:\n\n    4 |   character(len=*) :: result_str\n      |                                1\nError: Entity with assumed character length at (1) must be a dummy argument or a PARAMETER\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_50.f90
ft_A_ep2_humaneval_mistral_conc20,59,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_59.f90:9:32:\n\n    9 |   result = largest_prime_factor(n)\n      |                                1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_59.f90:16:42:\n\n   16 |   integer function largest_prime_factor(n)\n      |                                          1\nError: PROGRAM attribute of ‘largest_prime_factor’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_59.f90:17:28:\n\n   17 |     integer, intent(in) :: n\n      |                            1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_59.f90:18:16:\n\n   18 |     integer :: i\n      |                1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_59.f90:19:25:\n\n   19 |     largest_prime_factor = 1\n      |                      \n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_59.f90
ft_A_ep2_humaneval_mistral_conc20,61,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_61.f90
ft_A_ep2_humaneval_mistral_conc20,64,ok,compile_err,False,intent_in_modified,compile_failed|intent_in_modified,intent_in_modified,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_64.f90:6:24:\n\n    6 |   result = vowels_count(input)\n      |                        1\nError: Symbol at (1) is not appropriate for an expression\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_64.f90:11:34:\n\n   11 |   integer function vowels_count(s)\n      |                                  1\nError: PROGRAM attribute of ‘vowels_count’ conflicts with PROCEDURE attribute at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_64.f90:12:37:\n\n   12 |     character(len=*), intent(in) :: s\n      |                                     1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_64.f90:13:23:\n\n   13 |     integer :: i, len_s\n      |                       1\nError: Unexpected data declaration statement in CONTAINS section at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_64.f90:14:26:\n\n   14 |     character(len=1) :: ch\n      |                          1\n\n...[TRUNCATED]...",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_64.f90
ft_A_ep2_humaneval_mistral_conc20,73,ok,compile_err,False,declaration_after_executable,compile_failed|declaration_after_executable,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_73.f90:15:14:\n\n   15 |   integer :: i\n      |              1\nError: Unexpected data declaration statement at (1)\nresults/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_73.f90:16:6:\n\n   16 |   do i = 1, arr_len/2\n      |      1\nError: Symbol ‘i’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_73.f90
ft_A_ep2_humaneval_mistral_conc20,76,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_76.f90:10:11:\n\n   10 |   result = is_simple_power(x, 2)\n      |           1\nError: Function ‘is_simple_power’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_76.f90
ft_A_ep2_humaneval_mistral_conc20,77,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_77.f90:10:11:\n\n   10 |   result = iscube(a)\n      |           1\nError: Function ‘iscube’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_77.f90
ft_A_ep2_humaneval_mistral_conc20,83,ok,ineq,True,compiled_but_wrong_answer,compiled_ok|wrong_answer_or_output_mismatch,compile_ok,,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_83.f90
ft_A_ep2_humaneval_mistral_conc20,104,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,"results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_104.f90:12:11:\n\n   12 |   result = unique_digits(x_len, x)\n      |           1\nError: Function ‘unique_digits’ at (1) has no IMPLICIT type\n",results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_104.f90
ft_A_ep2_humaneval_mistral_conc20,106,ok,compile_err,False,undeclared_variable,compile_failed|implicit_declaration,implicit_declaration,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_106.f90:7:11:\n\n    7 |   result = f(n)\n      |           1\nError: Function ‘f’ at (1) has no IMPLICIT type\n,results/real_compile_diagnosis_base_ok_ft_fail/work/ft_A_ep2_humaneval_mistral_conc20/task_106.f90
