model_key,details_file,task_id,base_status,ft_status,category
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,124,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,125,ineq,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,126,ineq,runtime_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,127,ineq,ineq,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,128,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,129,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,130,ineq,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,131,ok,ineq,base_ok_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,132,ineq,ineq,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,133,runtime_err,ok,base_fail_ft_ok
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,134,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,135,ineq,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,136,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,137,runtime_err,runtime_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,138,ok,ok,base_ok_ft_ok
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,139,ineq,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,140,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,141,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,142,runtime_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,143,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,144,ineq,runtime_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,145,compile_err,ineq,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,146,runtime_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,147,ok,ok,base_ok_ft_ok
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,148,ineq,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,149,compile_err,ineq,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,150,ok,ok,base_ok_ft_ok
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,151,runtime_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,152,runtime_err,ok,base_fail_ft_ok
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,153,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,154,ineq,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,155,ok,ineq,base_ok_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,156,compile_err,ineq,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,157,ok,compile_err,base_ok_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,158,runtime_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,159,ok,compile_err,base_ok_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,160,runtime_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,161,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,162,compile_err,compile_err,base_fail_ft_fail
ft_AC_shuffle_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_AC_shuffle_humaneval_mistral_conc20_evaluation_details.json,163,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,0,runtime_err,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,1,ineq,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,2,ok,compile_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,3,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,4,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,5,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,6,compile_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,7,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,8,ineq,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,9,compile_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,10,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,11,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,12,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,13,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,14,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,15,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,16,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,17,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,18,ok,compile_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,19,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,20,ok,runtime_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,21,ok,runtime_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,22,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,23,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,24,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,25,ok,runtime_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,26,compile_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,27,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,28,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,29,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,30,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,31,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,32,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,33,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,34,ineq,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,35,runtime_err,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,36,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,37,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,38,ineq,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,39,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,40,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,41,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,42,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,43,runtime_err,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,44,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,45,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,46,ineq,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,47,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,48,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,49,ok,compile_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,50,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,51,ineq,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,52,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,53,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,54,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,55,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,56,runtime_err,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,57,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,58,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,59,ok,compile_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,60,compile_err,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,61,ok,ineq,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,62,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,63,compile_err,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,64,ok,ineq,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,65,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,66,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,67,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,68,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,69,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,70,compile_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,71,ok,compile_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,72,compile_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,73,ok,runtime_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,74,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,75,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,76,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,77,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,78,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,79,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,80,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,81,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,82,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,83,ok,compile_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,84,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,85,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,86,exception,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,87,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,88,runtime_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,89,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,90,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,91,ineq,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,92,ineq,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,93,compile_err,exception,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,94,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,95,exception,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,96,compile_err,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,97,compile_err,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,98,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,99,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,100,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,101,exception,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,102,ok,ineq,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,103,ineq,ineq,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,104,ok,compile_err,base_ok_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,105,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,106,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,107,ok,ok,base_ok_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,108,compile_err,runtime_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,109,runtime_err,ok,base_fail_ft_ok
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,110,runtime_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,111,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,112,ineq,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,113,compile_err,compile_err,base_fail_ft_fail
ft_A_half1_humaneval_mistral_conc20,epoch1/learning_rate_2/results/ft_A_half1_humaneval_mistral_conc20_evaluation_details.json,114,runtime_err,runtime_err,base_fail_ft_fail
